3168,304870
3169,304930
3170,305010
3171,305070
3372,319250
3373,319280
3374,319320
3375,319430
3375,305390
3376,305490
3377,305620
3577,319300
3578,319400
3579,319450
3580,319480
3781,333350
3782,333420
3783,333490
3784,333540
3985,333120
4186,343280
